Date,SPY,GLD,UUP,IEF,EFA
2007-05-31,0.03392024417846873,-0.023103227112383773,0.017558249578861762,-0.013935198428534412,0.02362296814338749
2007-06-30,-0.014620611088474011,-0.01937754431980876,-0.0016052631799221562,-0.004676755422681533,-0.00320851385041232
2007-07-31,-0.03131047095877282,0.023650293322754035,-0.009244265720566136,0.02256865416866316,-0.022904706502489103
2007-08-31,0.012832591821660744,0.011095846137414656,0.005679585657085928,0.02263035990348694,-0.00633567005310276
2007-09-30,0.03871498731796552,0.1050812664749683,-0.029850764408999586,0.0008829171146165216,0.0531752980125586
2007-10-31,0.013566474440078968,0.0695143580717299,-0.012474033310603039,0.010769926725012313,0.04249926665092851
2007-11-30,-0.038732592638920704,-0.016535271004099905,0.0029473083488398277,0.04047563846811242,-0.03623706805537541
2007-12-31,-0.01126116438041802,0.06647697115798756,0.003264114935142892,0.0005060481597327637,-0.02981264543901707
2008-01-31,-0.06046088932259486,0.10841623260567879,-0.010970544749742128,0.033558972855682434,-0.0784714563065313
2008-02-29,-0.025842637629655885,0.052297578769114894,-0.020904501660971575,0.01239203203896655,-0.010229434632610501
2008-03-31,-0.008942097549677341,-0.059991647169457374,-0.023965213399134933,0.013373367197613062,0.004190039974417914
2008-04-30,0.04766230781201153,-0.0415883418198143,0.009375118324121079,-0.024174106653423455,0.05438136686199946
2008-05-31,0.015116189724840412,0.009232491728512704,0.004422862540640615,-0.017774674928462852,0.011871619898003338
2008-06-30,-0.08357565117230015,0.0451687217321981,-0.009687410839434918,0.011459823660134871,-0.08786819199017282
2008-07-31,-0.008985425699854055,-0.014442009549096912,0.010226749411373026,0.007205973810022082,-0.033202373419825126
2008-08-31,0.015453631328875117,-0.09291743535130026,0.05369723448331598,0.015266017765924733,-0.04247607979856671
2008-09-30,-0.09417361615837605,0.04112104574714248,0.020885547281546346,-0.0014037031506394237,-0.11436210883517106
2008-10-31,-0.16518681168431637,-0.1613965370422935,0.08428796240538783,-0.008628475705470762,-0.2083483076688354
2008-11-30,-0.06960607335843139,0.1257359360970265,0.0018866798597791945,0.07753734158171288,-0.063719956216021
2008-12-31,0.009795899644274408,0.07732535516442862,-0.06380529824257641,0.05156294569362019,0.08868436932126378
2009-01-31,-0.08211428232129592,0.05536293459751551,0.05103289860305882,-0.038871805680982696,-0.13731603893009736
2009-02-28,-0.10744919116164209,0.014456244990885825,0.020423806253362153,-0.007348660212717628,-0.10387623502824561
2009-03-31,0.08331089249698298,-0.02536973490015282,-0.03172205385968674,0.03313627324322965,0.08391001211510551
2009-04-30,0.09934590249003428,-0.03334074188003566,-0.01170045509932438,-0.027452839933428397,0.11519052033543842
2009-05-31,0.05845311063320846,0.10232612179073874,-0.06353575952597601,-0.02077171447955939,0.13191751911268934
2009-06-30,-0.0006546763979445869,-0.052182918942994094,0.007163793272651819,-0.005572520738956643,-0.014049055794433607
2009-07-31,0.07460569957233831,0.023799058583926502,-0.024267735501419474,0.00831724085029073,0.10041487666502813
2009-08-31,0.03694004582159183,0.0005356513398515617,-0.0025728565639563383,0.007634950294542975,0.045030901081086094
2009-09-30,0.035456962010848914,0.0583511441028417,-0.02020650473219565,0.011242675200974217,0.037964866676728715
2009-10-31,-0.019225341509783833,0.03722812708124823,-0.003948985969769225,-0.0013783115710305216,-0.025237900666879032
2009-11-30,0.06160674664777788,0.12786502259277088,-0.023348019615011872,0.02017042201956798,0.03921210724444446
2009-12-31,0.01910118910842118,-0.07203391451937646,0.041046420020081964,-0.04402820767812743,0.007096097253131317
2010-01-31,-0.036342619038146395,-0.012580360682460823,0.01603124637383524,0.023702981961970515,-0.050651062213651676
2010-02-28,0.0311947713814531,0.03274821867388655,0.008102325818688527,0.003318968841172998,0.002667503401583282
2010-03-31,0.06087941462348545,-0.004386396377547008,0.006768142771710783,-0.01056919754191854,0.06385421102092592
2010-04-30,0.015470437417181016,0.058834362933984474,0.00672264296432501,0.016527559314321483,-0.028045777660638094
2010-05-31,-0.07945448770938601,0.030513146883171416,0.057596005889700486,0.02933237672242539,-0.11192807293927587
2010-06-30,-0.051741102076047985,0.023553189068376224,-0.011049603290625876,0.030482483075606526,-0.02061922834072949
2010-07-31,0.0683006557647261,-0.050871157346166984,-0.05267380967804158,0.009096069823243846,0.11610399326357945
2010-08-31,-0.04498065231328574,0.05706125282865315,0.016006992955207355,0.033560777616963744,-0.03795035174367234
2010-09-30,0.08955465441348265,0.047755584400488216,-0.05306800278522106,-3.056874170093149e-05,0.0997197678393329
2010-10-31,0.038202164282746365,0.03682269814892791,-0.020577977916979573,-7.129323772836482e-05,0.038055258695369965
2010-11-30,0.0,0.021112978094167678,0.050513949593829155,-0.0089813198399461,-0.048237181257205775
2010-12-31,0.06685255694317527,0.024368653791006833,-0.033616878478653356,-0.034309776131678404,0.0830808185629488
2011-01-31,0.023299939241411494,-0.06379762129208244,-0.015411744421427453,-0.00021277815805675893,0.020954812335353568
2011-02-28,0.03473729227609956,0.05998312803425154,-0.01207519134182089,-0.002083411660263379,0.03549827312462028
2011-03-31,0.00012029143483793803,0.01598138086384293,-0.013580583780610445,-0.0015461630243700508,-0.023882758095799428
2011-04-30,0.02896121067828794,0.08944654978008071,-0.0385499928487717,0.018412376311446543,0.056257807108901714
2011-05-31,-0.011214173730386467,-0.017916885312225905,0.018615719589825552,0.02505619764033895,-0.022060924465258536
2011-06-30,-0.016869748768250314,-0.024325042799353547,-0.005623257877605536,-0.005045226307381689,-0.012107729156611069
2011-07-31,-0.020004690038191164,0.08417803620638908,-0.00895379656769335,0.03169594255584296,-0.02377770429317483
2011-08-31,-0.05497583962332331,0.12274943937515781,0.001902085997737446,0.046513907570489454,-0.08754888107192604
2011-09-30,-0.06942055112776324,-0.11062347246832638,0.058851422664236486,0.022369828634896338,-0.1080825629720702
2011-10-31,0.1091468246366527,0.0587118747477946,-0.03316898577587546,-0.012864235468484142,0.09627412237480226
2011-11-30,-0.004063561339967214,0.016672693952307194,0.02271680574292234,0.005798365888671997,-0.021763874453114562
2011-12-31,0.010448445894734926,-0.10662433944055594,0.01858555996949307,0.019876510679615267,-0.02174961219845839
2012-01-31,0.046374440927990035,0.11395480912860867,-0.015576256248192588,0.00862016040172553,0.052695433988911855
2012-02-29,0.04340557429837766,-0.029649780549572347,-0.007233326624244585,-0.010998364770550162,0.04833141991101031
2012-03-31,0.03216373622809132,-0.013208340481005276,-0.0022768125373052728,-0.01591173988734318,0.004207869005414144
2012-04-30,-0.006675962377512001,-0.0014803247076433657,-0.0045640164845631714,0.02509056723650982,-0.020768687815319042
2012-05-31,-0.060055396769715386,-0.06338034010471139,0.05410363740704871,0.028695147292981282,-0.111442161565794
2012-06-30,0.04058098509499097,0.02354575543588089,-0.022618719302425427,-0.004142421296305487,0.07043335724734123
2012-07-31,0.011829456769165025,0.008376847936764742,0.010681038517337482,0.014010907334993439,0.0008007096190913998
2012-08-31,0.025052729646215965,0.04939609851235338,-0.018053809454631753,-0.001172770911247678,0.03199969183537599
2012-09-30,0.025351218731482827,0.046705627280061,-0.0170403190764834,-0.0034825264634337216,0.027132149114346138
2012-10-31,-0.01819863580254255,-0.029437416816341377,-0.0013687469481556969,-0.003959899683541934,0.010943535422174744
2012-11-30,0.005659767019897677,-0.004675410721908135,0.0013706229841823347,0.009791240136474588,0.027808281290029324
2012-12-31,0.008934413870859581,-0.02426979045607558,-0.005018148578361359,-0.00940352823744639,0.043812056651614695
2013-01-31,0.05119039942043724,-0.005061148639644464,-0.008711578680259402,-0.012931614428414173,0.037284429654260265
2013-02-28,0.012758727670135972,-0.05086846838387371,0.034690004262169394,0.01132604355684852,-0.012885684619171833
2013-03-31,0.037971225567345224,0.009477104236877087,0.010281543457298037,0.0028671448385404474,0.013053892966996994
2013-04-30,0.01921250470626812,-0.0756231330952718,-0.017698994351212805,0.015252549639161117,0.05018644089276281
2013-05-31,0.02360969936450541,-0.06198785346133606,0.01846845596031832,-0.031049517835371354,-0.03019051682987728
2013-06-30,-0.013344555658776125,-0.11058839427335088,-0.002211458668039401,-0.025461813255497234,-0.026779220443874485
2013-07-31,0.05167691398271934,0.0743010530498811,-0.020833379718342093,-0.00352605372272774,0.053228547892936406
2013-08-31,-0.029992465253329437,0.052047484216675155,0.004526930164823195,-0.01422638622400807,-0.01955254258079764
2013-09-30,0.03164617134460901,-0.047838379698351585,-0.025236523600297156,0.018462229575461286,0.07824901437820886
2013-10-31,0.0463067393212202,-0.003432632525768975,0.0,0.007777847510414215,0.032601951030075904
2013-11-30,0.02963807227325188,-0.05511195422936577,0.0032362104280940773,-0.00876326117087134,0.0054642478592794586
2013-12-31,0.025926355679579016,-0.03794527189279151,-0.008294900232460933,-0.020906580742236947,0.021761908191136436
2014-01-31,-0.035248212468741213,0.034188714238774454,0.014405091858772145,0.030632761584614032,-0.05201202328382015
2014-02-28,0.04551549442499714,0.0627030280482701,-0.020613864260753623,0.0035754685153701615,0.06131096810040515
2014-03-31,0.008295594696290154,-0.031421423365686874,0.003741896295650804,-0.005611149637183899,-0.0045918884887634626
2014-04-30,0.006951801468175534,0.0049348807324614,-0.008387560914266179,0.007583375900241274,0.016666899625434883
2014-05-31,0.023205969320790887,-0.03051039187154414,0.008928549395581076,0.018253503019934003,0.015954279272186067
2014-06-30,0.020645070608232396,0.06319017654797743,-0.00978119469904104,-0.002167637197543648,0.00920743792426193
2014-07-31,-0.013437654626070605,-0.03631673024297155,0.022577455964435167,-0.002205292129792258,-0.02603493657650735
2014-08-31,0.039463559542006754,0.0038090706137288155,0.012879661143686327,0.018803303797649606,0.0018021757700490415
2014-09-30,-0.01379610957645283,-0.061763293138879294,0.038601174901765845,-0.010494772003487807,-0.038824850006955236
2014-10-31,0.023550750631117667,-0.03054810644807593,0.009619598671916751,0.01536277601926428,-0.002651160760858917
2014-11-30,0.027471987806149567,-0.00488197260677703,0.016457402207016525,0.012885721381865833,0.0006255244653827763
2014-12-31,-0.002536339440564306,0.013112132840068735,0.02130386510729898,0.0012948772821199661,-0.039927826034154346
2015-01-31,-0.029629394542163068,0.08689905756357263,0.04839372897404837,0.043022891747678704,0.0062458322799257004
2015-02-28,0.05620442656810565,-0.05905219494812319,0.0027856666588834678,-0.024717182192580456,0.06337809822939588
2015-03-31,-0.015705510213195883,-0.021522037888980217,0.027777561341197243,0.008560284771706339,-0.01428589961680482
2015-04-30,0.009833902411574336,-0.0016716737223684275,-0.03822380082145971,-0.006329970794881845,0.03646580762444529
2015-05-31,0.01285600316411184,0.005552104050766671,0.02207923049905669,-0.004163184571997269,0.001954562376991653
2015-06-30,-0.020311828392060582,-0.015162101232906178,-0.01688897984044102,-0.01630900611360231,-0.03118236822797127
2015-07-31,0.0225889115427631,-0.06620986259282224,0.01598071240801824,0.015184121405959594,0.020318337905377737
2015-08-31,-0.06095011901546543,0.03707232801234017,-0.01454961161232371,0.0007902081289430374,-0.07425149652616825
2015-09-30,-0.025516046649346147,-0.01801138660144541,0.0015961125516728014,0.01579258986786347,-0.04418893429086024
2015-10-31,0.08506001714775646,0.022833636790845047,0.005976043069571002,-0.006370005079485708,0.06612043547443691
2015-11-30,0.003655345521476727,-0.06752062833262484,0.032871277101722995,-0.00427607903740157,-0.007527574136029891
2015-12-31,-0.017283057714071903,-0.004513334897339294,-0.01648765030475907,-0.004531084336567348,-0.023318704047047834
2016-01-31,-0.04978633956118472,0.05410997351969926,0.008187133565956906,0.03333645160352594,-0.0551772624423188
2016-02-29,-0.0008260193876639121,0.10930343875618398,-0.014307944203096556,0.014859827687731197,-0.033345186448198394
2016-03-31,0.06726629244313398,-0.008428860461434318,-0.03726952251791571,-0.0006606148018130087,0.06582109444718798
2016-04-30,0.003940967410761775,0.051088083708025867,-0.017929928548607643,-0.0015613777246555882,0.02221854934785772
2016-05-31,0.01701176086586642,-0.06138296703293311,0.03070549482405971,-0.000992608618549995,-0.0008557252661317571
2016-06-30,0.0034756436073559716,0.08969501879279118,0.0,0.030876378570647622,-0.024194039555375135
2016-07-31,0.03647124800967516,0.01984656031160892,-0.006843764947584874,0.0024645068490365407,0.039770869440960865
2016-08-31,0.0011976188451845449,-0.03256316550912575,0.006080391099640092,-0.010114376597412766,0.005341152150907469
2016-09-30,5.803466587650519e-05,0.006892135107908315,-0.0056407338252509875,0.0023747433204892587,0.013367225278319239
2016-10-31,-0.017336932257393745,-0.02944919584699579,0.029983794043927148,-0.014946873341402434,-0.022154319463860928
2016-11-30,0.036838141474911934,-0.08356570639157301,0.03265135396357688,-0.0422725788913112,-0.017813886416494173
2016-12-31,0.02027168462714357,-0.019149882681417818,0.008000000000000007,-0.0011847275905673138,0.027062302558344964
2017-01-31,0.017894838433145432,0.05419215772584596,-0.027588722907168628,0.002193659833529038,0.03291209773908266
2017-02-28,0.03929151350281934,0.031847686784806095,0.014768717252306551,0.007236580360378886,0.011906681769737304
2017-03-31,0.0012502415849253712,-0.00427746474772539,-0.006127878339955206,0.000805709228412832,0.03231709667083993
2017-04-30,0.009925796044942148,0.01726748147982482,-0.014643598272509939,0.011087754798657201,0.024241323508758628
2017-05-31,0.014113066992326395,-0.0012419798017191397,-0.0191631403670387,0.008267261542469706,0.03542312658012192
2017-06-30,0.006374822959945403,-0.02155534773928114,-0.013157816878066386,-0.005095158789510168,0.0029603055263141
2017-07-31,0.02055425537047384,0.02313170169958645,-0.02747488184098823,0.0037482289213641717,0.026533833177470934
2017-08-31,0.002917663683706717,0.04198757511241591,-0.0016616662382391567,0.014575317941514454,-0.00044845704581997214
2017-09-30,0.020149506284067975,-0.03369891808976022,0.006242142452117516,-0.014414992974363217,0.02361754057028187
2017-10-31,0.023563862182784945,-0.007484813689786707,0.016542578756086668,-0.0018899198000266182,0.01679319253740119
2017-11-30,0.030566023608430637,0.003563440057186007,-0.015866531497966796,-0.002792468981058893,0.006893624566278955
2017-12-31,0.01212813063761331,0.021057003170010358,-0.005678155430066445,0.001847559886061445,0.013488533881142795
2018-01-31,0.056359147805293164,0.03234937283169237,-0.0324595650807844,-0.021502350151554883,0.05020614669987311
2018-02-28,-0.03636072595601869,-0.020759902030566435,0.018924888113009075,-0.009327961797860884,-0.04834746810914625
2018-03-31,-0.027410389368705435,0.006320007324218668,-0.003376927263863738,0.011557585400485237,-0.008396471103297776
2018-04-30,0.005168184562127864,-0.009539745360543916,0.022024498630575762,-0.0127649205154865,0.015212543159878855
2018-05-31,0.024309346154399503,-0.011959209467577336,0.026108575085525887,0.00986135364326568,-0.018942602728095337
2018-06-30,0.005750682695352394,-0.03614944763120931,0.007269828530325206,0.001974314239710173,-0.01584093263327213
2018-07-31,0.03704630540141096,-0.022418909632539674,0.0016039288161813214,-0.005277730174371276,0.02852009962462554
2018-08-31,0.03192019634047982,-0.021381117106768266,0.008406571120141315,0.010140203058894182,-0.02235773749627068
2018-09-30,0.005945256868401527,-0.006607347245927042,0.0027790412298702716,-0.012050837313030027,0.00965251074525586
2018-10-31,-0.0691041390326893,0.02119545356837582,0.022169361987786518,-0.00303032891427224,-0.08133543710122926
2018-11-30,0.01854939208547668,0.003386881324189961,0.0038728496095081777,0.013300545300802824,0.004963152055441622
2018-12-31,-0.08804863156849418,0.04942010593064916,-0.007573166191031877,0.028042650946258574,-0.053497742155613315
2019-01-31,0.08006582227469883,0.028865979381443196,-0.002357645241960138,0.006526070300722386,0.0663491023985574
2019-02-28,0.03241568550791096,-0.006092201492829408,0.009846351795068875,-0.0052552311044173905,0.025366911107362444
2019-03-31,0.018100648357353144,-0.01596899557748621,0.015210695376377092,0.02655150456998312,0.009180053817295475
2019-04-30,0.040852449515023315,-0.006638842503124187,0.005378364230288701,-0.005185265859850796,0.029293992099900468
2019-05-31,-0.06377139409956623,0.017574298155486723,0.0057317798164568945,0.03048598705173622,-0.05032952328834828
2019-06-30,0.06958676451519485,0.08002914919848991,-0.013297932086332787,0.012171136715807718,0.05911637973338779
2019-07-31,0.01511944131437093,7.514839229982861e-05,0.02926465187793914,0.0003825882333459152,-0.019473578056375618
2019-08-31,-0.0167435671183932,0.0791231345612986,0.0052375165107649835,0.039516320118408554,-0.01923965416005502
2019-09-30,0.019457876064278734,-0.0339478600543478,0.0085596360533724,-0.011860581899871048,0.031640453959383974
2019-10-31,0.022104661086522315,0.02563546974700759,-0.018819007907484142,0.001878819870761772,0.03389052118780289
2019-11-30,0.036198338682172926,-0.03208588289288572,0.01203444869000303,-0.00687211846531155,0.011272651338189776
2019-12-31,0.02905511515069037,0.03655877893383952,-0.015610804990311755,-0.009280191109134694,0.02995410200162807
2020-01-31,-0.0004035339224583989,0.04499655849690343,0.0119368824254098,0.03465774210460437,-0.028225868718891545
2020-02-29,-0.0791656725200981,-0.006361728631845698,0.009512998268940365,0.029616932140492214,-0.07765274371864739
2020-03-31,-0.1248713735895497,-0.002224031676743232,0.011307891272919202,0.03722648141918228,-0.14106681689090084
2020-04-30,0.1269838527515319,0.07261060302877431,-0.001490821867608405,0.0027532075546141677,0.05817438616512005
2020-05-31,0.04764481741979476,0.02588161543682088,-0.00709220385292042,0.003274222203159649,0.05426901962176123
2020-06-30,0.01773431813805315,0.02737702630176453,-0.010526319291559227,0.0004267851514525578,0.035112007735425
2020-07-31,0.058892460007709424,0.10790463097013703,-0.03951361904664241,0.008542078196921654,0.019385504562323463
2020-08-31,0.06979679571086983,-0.0032356731296194763,-0.015031655955399681,-0.009699043421267817,0.04722004957998971
2020-09-30,-0.03744360301999339,-0.0417140433776253,0.018072189598321797,0.003278026629844666,-0.020467871484275313
2020-10-31,-0.024933658085517618,-0.0051942084141127776,0.0007890609153979877,-0.01380804838674421,-0.03550670870221706
2020-11-30,0.10877701877967305,-0.05408625961608993,-0.021679145266424005,0.003383724592441073,0.14269429642462672
2020-12-31,0.03704793211955204,0.07013861264675048,-0.023368276909365937,-0.002384500875128537,0.050154100370541244
2021-01-31,-0.010190187452300936,-0.03223816988295236,0.007425647009364544,-0.010921124628220369,-0.007812735704612606
2021-02-28,0.027805453084774445,-0.06256881416817583,0.004095102782549764,-0.023633108123535695,0.022378878943513758
2021-03-31,0.045399337436586196,-0.011433105943016053,0.024469776249159247,-0.023857085007782053,0.02513176560430952
2021-04-30,0.052910585372928365,0.035633887903232075,-0.021496891791212724,0.010011861032104497,0.0295242065439969
2021-05-31,0.00656593767852609,0.07678377966625938,-0.014645956954397077,0.004249237379148951,0.034822921255347916
2021-06-30,0.02242743377612788,-0.07147662098325525,0.02518576250297233,0.01022549514325366,-0.010780389125101375
2021-07-31,0.024412519938273425,0.025297363508325565,-0.0024164007666473974,0.0199024100191052,0.00773332322805631
2021-08-31,0.029759793392705403,-0.0007655451490135023,0.004844418486230184,-0.003944676036899075,0.014467358911784967
2021-09-30,-0.046605395785833004,-0.03223525924924131,0.01687438800043517,-0.015970222929357014,-0.032614136121145165
2021-10-31,0.07016351857350811,0.014797178527087285,-0.0023705740768340533,-0.004429789886197022,0.03179082124672883
2021-11-30,-0.008034951786482503,-0.006900653696985448,0.01782177194125234,0.010921528139423042,-0.04534730055385161
2021-12-31,0.04624786352120136,0.032990977123064535,-0.0027238008281765813,-0.005240711326243819,0.043909209556655115
2022-01-31,-0.05274135523861678,-0.016787612677039987,0.009364079409340809,-0.021130179248462277,-0.03634973687368781
2022-02-28,-0.029516918819868176,0.061217257237826006,0.00038655741459447945,-0.003041185101426369,-0.03429162725714752
2022-03-31,0.037590364935501164,0.0127255799503041,0.016228710476847263,-0.04060904533369414,0.0051896231092749545
2022-04-30,-0.08776909079825834,-0.020702963524693363,0.04828895745498096,-0.04228286962418326,-0.06739119380366676
2022-05-31,0.002257303038092795,-0.03261547766106776,-0.013057744993716591,0.006184163783987229,0.019959219466109124
2022-06-30,-0.08246038034587566,-0.01565965107712486,0.0275634922706387,-0.008634852828885098,-0.0876664044276878
2022-07-31,0.09208737072474116,-0.0258815174913124,0.011802621633700605,0.029615022817566006,0.05168820648523487
2022-08-31,-0.040801943256898565,-0.02943328245830701,0.028985499312453644,-0.038538293789610156,-0.06116850513766914
2022-09-30,-0.09244581256058004,-0.028881810636775418,0.035726424452726446,-0.04734968684697727,-0.09222058833985947
2022-10-31,0.08127556969216099,-0.017844407703562548,-0.0039799754481224525,-0.014540338842470968,0.05891829372089963
2022-11-30,0.0555915373380107,0.0849186596373046,-0.04728607787945005,0.03612246237462591,0.13168099260502197
2022-12-31,-0.05762807730129216,0.02930648566594085,-0.019406856592348087,-0.014880514898889197,-0.01812915437921736
2023-01-31,0.06288716474846101,0.05759257431981046,-0.010787313479623029,0.03581100224976175,0.09003662283853076
2023-02-28,-0.025142830810997885,-0.05367596391642193,0.03307877451745944,-0.03270773479881306,-0.030747732184824517
2023-03-31,0.03707782863716136,0.07916128247166143,-0.019000752550894395,0.03721073881618575,0.031290571037245085
2023-04-30,0.01597491132323925,0.008623522653246951,-0.004662781579106157,0.008147781211823135,0.029362400237900488
2023-05-31,0.004616207466471733,-0.013419890078922081,0.030991076174728516,-0.014383231889197323,-0.04007063096462404
2023-06-30,0.06479982070818902,-0.02221370606110007,-0.008039262176120054,-0.012552901186522747,0.04470063507955446
2023-07-31,0.032733383257103066,0.02288664235862692,-0.005637790561045741,-0.0065164284815223406,0.027034336034517104
2023-08-31,-0.016251999846922716,-0.012777635059315506,0.02374209610987399,-0.007309166136581724,-0.03935003815625604
2023-09-30,-0.04743462179761082,-0.047605861131121974,0.029075836545294553,-0.03138806863532817,-0.036488143649021976
2023-10-31,-0.02170849182204837,0.07372411557093361,0.010090801724118803,-0.019277512286325127,-0.029019075298567176
2023-11-30,0.09134368592556963,0.02531372564947043,-0.024642035537184026,0.045544717028533244,0.08218773864201201
2023-12-31,0.045655462991933904,0.012821182352028115,-0.016053870512974466,0.037722655887689305,0.05350979683020207
2024-01-31,0.015926544110792085,-0.014228180398366375,0.027316283232173166,0.000726436406521147,-0.004512309834315387
2024-02-29,0.05218670877714349,0.004563548019519192,0.009342481096072275,-0.020826405998199515,0.029862673141607843
2024-03-31,0.03270192288872398,0.08668323846462611,0.009967956757842122,0.007331979834825475,0.03378641407631511
2024-04-30,-0.04031956506061651,0.02989497307015121,0.021501571198794256,-0.03129782835346184,-0.03243166954750876
2024-05-31,0.05057970997391559,0.016189210429127243,-0.010696995984758484,0.018001860923317015,0.05060174047897714
2024-06-30,0.03528004425537823,-0.0013469974027457976,0.016044583747683694,0.012169632878222147,-0.01826739759681295
2024-07-31,0.01210905711426813,0.053671963349382734,-0.01270165055641903,0.028972174212100743,0.025915859990526924
2024-08-31,0.02336566387817607,0.02092249026936499,-0.017037528653031764,0.013457885781088752,0.03260331431511543
2024-09-30,0.021004661564918203,0.050888514912532656,-0.0031836299959521197,0.01382499625916389,0.007833290330402365
2024-10-31,-0.008923666609180536,0.04299348742370923,0.036195888122412256,-0.03387373972135044,-0.052732185221403105
2024-11-30,0.0596335283449696,-0.031241364603207922,0.022260309876808826,0.01020929953923555,-0.003155807213059858
2024-12-31,-0.024060184703887377,-0.014088486936242095,0.030073536708995485,-0.022584033790534197,-0.029501803709578334
2025-01-31,0.026856410906426875,0.06785607873643396,0.0030591687130741008,0.006165523314002108,0.04800954488713938
2025-02-28,-0.012694838336049674,0.018216241876358952,-0.004066429375291669,0.02799702334218135,0.02953060104319749
2025-03-31,-0.05571909772666972,0.09446585889998316,-0.02892136445521909,0.0034193775232083112,0.0018386722504235564
2025-04-30,-0.008670229175496758,0.05424437277239913,-0.039593609162523524,0.010561039870551348,0.036950860971410204
2025-05-31,0.06284501787581465,-0.0005595776946504261,0.0014593974473209315,-0.012395904228066246,0.04790558129677369
2025-06-30,0.051386078379676015,0.004051318985581975,-0.020765101614451886,0.016019547132888556,0.023962219090976067
2025-07-31,0.023031507308652444,-0.0061345510598058706,0.03794642431269235,-0.005939112055383,-0.020919628404458934
2025-08-31,0.02051959125720848,0.049874624687468394,-0.018996345097405998,0.01648149590769532,0.04524687605754485
2025-09-30,0.03562036952182912,0.11758415768627128,0.005115067396144202,0.006511104423157166,0.02066024791754062
2025-10-31,0.023837458474752493,0.035586670754335525,0.0254452548547901,0.007112691870452936,0.011995296653732446
2025-11-30,0.0019499283249213573,0.05367817567023114,0.0,0.009881281888071358,0.0074082379922144614
2025-12-31,0.000797497311368911,0.02173350667644791,-0.009105195352308915,-0.00761184456949604,0.027104738074029466
2026-01-31,0.014737781623702428,0.12273224230545976,-0.006659278601672813,-0.002287848895160316,0.049047163848221276
2026-02-28,-0.008641965290305365,0.08720077925273872,0.008566090836820361,0.024699800887425072,0.04605915711774289
2026-03-31,-0.022157775511910893,-0.050521968871124034,0.022156587265883987,-0.0155259938350788,-0.06652111111730519
